AL, 04, 1992081600, 51, SHFR,  24,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 51, SHFR,  36,   0N,    0W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 51, SHFR,  48,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 51, SHFR,  72,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 59, SHIP,  12,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 59, SHIP,  24,   0N,    0W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 59, SHIP,  36,   0N,    0W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 59, SHIP,  48,   0N,    0W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 59, SHIP,  72,   0N,    0W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 61, VBAR,  12, 101N,  341W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 61, VBAR,  24, 113N,  382W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 61, VBAR,  36, 123N,  426W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 61, VBAR,  48, 135N,  471W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 61, VBAR,  72, 159N,  553W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 71, 90AE,  12,  97N,  342W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 71, 90AE,  24, 100N,  383W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 71, 90AE,  36, 102N,  421W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 71, 90AE,  48, 111N,  455W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 71, 90AE,  72, 129N,  512W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 72, 90BE,  12,  98N,  342W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 72, 90BE,  24, 101N,  382W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 72, 90BE,  36, 106N,  419W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 72, 90BE,  48, 114N,  453W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 72, 90BE,  72, 127N,  518W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 81, BAMA,  12,  95N,  341W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
