AL, 03, 2004081006, 03, CLP5,  48, 172N,  789W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CLP5,  60, 181N,  815W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CLP5,  72, 191N,  836W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CLP5,  84, 202N,  855W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CLP5,  96, 215N,  870W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CLP5, 108, 228N,  882W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CLP5, 120, 240N,  894W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, COEI,   0, 127N,  653W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, COEI,  12, 143N,  683W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, COEI,  24, 154N,  715W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, COEI,  36, 162N,  743W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, COEI,  48, 167N,  768W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU,   0, 127N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU,  12, 142N,  689W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU,  24, 152N,  729W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU,  36, 160N,  763W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU,  48, 167N,  791W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU,  60, 176N,  816W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU,  72, 187N,  838W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU,  84, 200N,  857W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU,  96, 214N,  875W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU, 108, 229N,  890W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, CONU, 120, 244N,  903W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DRCL,   0, 127N,  653W,  35,    0,   ,  34, NEQ,   50,    0,    0,   50, 
AL, 03, 2004081006, 03, DRCL,  12, 139N,  693W,  40,    0,   ,  34, NEQ,   58,    0,    0,   69, 
AL, 03, 2004081006, 03, DRCL,  24, 150N,  729W,  45,    0,   ,  34, NEQ,   70,   34,    0,   71, 
AL, 03, 2004081006, 03, DRCL,  36, 163N,  762W,  50,    0,   ,  34, NEQ,   81,   46,   38,   76, 
AL, 03, 2004081006, 03, DRCL,  36, 163N,  762W,  50,    0,   ,  50, NEQ,   32,    0,    0,    0, 
AL, 03, 2004081006, 03, DRCL,  48, 175N,  790W,  55,    0,   ,  34, NEQ,   90,   59,   51,   84, 
AL, 03, 2004081006, 03, DRCL,  48, 175N,  790W,  55,    0,   ,  50, NEQ,   36,    0,    0,   34, 
AL, 03, 2004081006, 03, DRCL,  60, 185N,  807W,  60,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DRCL,  72, 195N,  825W,  65,    0,   ,  34, NEQ,  110,   82,   70,   96, 
AL, 03, 2004081006, 03, DRCL,  72, 195N,  825W,  65,    0,   ,  50, NEQ,   50,   41,   37,   47, 
AL, 03, 2004081006, 03, DRCL,  72, 195N,  825W,  65,    0,   ,  64, NEQ,   30,    0,    0,    0, 
AL, 03, 2004081006, 03, DRCL,  84, 210N,  842W,  70,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DRCL,  96, 225N,  860W,  75,    0,   ,  34, NEQ,  130,  106,   88,  108, 
AL, 03, 2004081006, 03, DRCL,  96, 225N,  860W,  75,    0,   ,  50, NEQ,   64,   56,   49,   57, 
AL, 03, 2004081006, 03, DRCL,  96, 225N,  860W,  75,    0,   ,  64, NEQ,   39,   35,   31,   35, 
AL, 03, 2004081006, 03, DRCL, 108, 243N,  870W,  78,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DRCL, 120, 260N,  880W,  80,    0,   ,  34, NEQ,  142,  123,  102,  117, 
AL, 03, 2004081006, 03, DRCL, 120, 260N,  880W,  80,    0,   ,  50, NEQ,   72,   66,   58,   64, 
AL, 03, 2004081006, 03, DRCL, 120, 260N,  880W,  80,    0,   ,  64, NEQ,   45,   42,   38,   41, 
AL, 03, 2004081006, 03, DSHP,   0, 127N,  653W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP,  12, 137N,  687W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP,  24, 148N,  721W,  53,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP,  36, 159N,  752W,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP,  48, 170N,  776W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP,  60, 181N,  795W,  78,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP,  72, 191N,  811W,  86,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP,  84, 202N,  827W,  91,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP,  96, 216N,  845W,  97,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP, 108, 232N,  858W, 101,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSHP, 120, 250N,  868W, 101,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS,   0, 127N,  653W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS,  12, 137N,  687W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS,  24, 148N,  721W,  53,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS,  36, 159N,  752W,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS,  48, 170N,  776W,  69,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS,  60, 181N,  795W,  78,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS,  72, 191N,  811W,  85,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS,  84, 202N,  827W,  89,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS,  96, 216N,  845W,  93,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS, 108, 232N,  858W,  96,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, DSNS, 120, 250N,  868W,  97,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE,   0, 127N,  653W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE,  12, 140N,  691W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE,  24, 151N,  729W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE,  36, 159N,  763W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE,  48, 168N,  790W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE,  60, 178N,  815W,  74,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE,  72, 191N,  838W,  77,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE,  84, 200N,  863W,  80,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE,  96, 209N,  887W,  77,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE, 108, 220N,  912W,  79,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, FSSE, 120, 229N,  932W,  85,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI,   0, 127N,  653W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI,  12, 139N,  690W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI,  24, 151N,  726W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI,  36, 162N,  759W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI,  48, 171N,  789W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI,  60, 179N,  816W,  64,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI,  72, 187N,  837W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI,  84, 197N,  855W,  76,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI,  96, 207N,  871W,  75,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI, 108, 216N,  887W,  69,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDI, 120, 223N,  904W,  78,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,   0, 127N,  655W,  42,  996,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,   6, 135N,  673W,  57, 1004,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  12, 140N,  693W,  66,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  18, 146N,  716W,  61, 1000,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  24, 150N,  733W,  65, 1000,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  30, 157N,  750W,  69, 1000,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  36, 163N,  763W,  61, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  42, 172N,  779W,  70,  997,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  48, 177N,  792W,  69,  998,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  54, 182N,  805W,  69,  995,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  60, 189N,  817W,  75,  989,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  66, 195N,  827W,  79,  986,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  72, 201N,  835W,  85,  981,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  78, 209N,  843W,  95,  975,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  84, 216N,  848W, 104,  967,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  90, 225N,  851W, 105,  966,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL,  96, 233N,  855W,  95,  969,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL, 102, 243N,  858W, 104,  966,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL, 108, 254N,  859W, 101,  967,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL, 114, 264N,  857W, 101,  967,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL, 120, 275N,  855W,  96,  970,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDL, 126, 290N,  852W, 103,  966,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDT,   0, 127N,  655W,  37, 1010, XX,  34, NEQ,   47,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDT,   6, 134N,  674W,  51, 1008, XX,  34, NEQ,  102,   53,    0,   88, 
AL, 03, 2004081006, 03, GFDT,   6, 134N,  674W,  51, 1008, XX,  50, NEQ,   58,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDT,  12, 141N,  695W,  59, 1006, XX,  34, NEQ,  105,   44,    0,   92, 
AL, 03, 2004081006, 03, GFDT,  12, 141N,  695W,  59, 1006, XX,  50, NEQ,   52,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDT,  18, 146N,  715W,  54, 1006, XX,  34, NEQ,   82,   57,    0,  100, 
AL, 03, 2004081006, 03, GFDT,  18, 146N,  715W,  54, 1006, XX,  50, NEQ,   47,    0,    0,   40, 
AL, 03, 2004081006, 03, GFDT,  24, 150N,  733W,  54, 1006, XX,  34, NEQ,  191,   63,    0,  134, 
AL, 03, 2004081006, 03, GFDT,  24, 150N,  733W,  54, 1006, XX,  50, NEQ,   47,   44,    0,    0, 
AL, 03, 2004081006, 03, GFDT,  30, 157N,  750W,  56, 1007, XX,  34, NEQ,   95,   47,    0,   72, 
AL, 03, 2004081006, 03, GFDT,  30, 157N,  750W,  56, 1007, XX,  50, NEQ,   54,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDT,  36, 164N,  764W,  55, 1007, XX,  34, NEQ,   78,   57,    0,   38, 
AL, 03, 2004081006, 03, GFDT,  36, 164N,  764W,  55, 1007, XX,  50, NEQ,   42,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDT,  42, 172N,  778W,  57, 1006, XX,  34, NEQ,   68,   59,   22,   43, 
AL, 03, 2004081006, 03, GFDT,  42, 172N,  778W,  57, 1006, XX,  50, NEQ,   41,    0,    0,   40, 
AL, 03, 2004081006, 03, GFDT,  48, 177N,  793W,  58, 1005, XX,  34, NEQ,   72,   65,    0,   52, 
AL, 03, 2004081006, 03, GFDT,  48, 177N,  793W,  58, 1005, XX,  50, NEQ,   45,    0,    0,   33, 
AL, 03, 2004081006, 03, GFDT,  54, 182N,  806W,  66, 1005, XX,  34, NEQ,   81,   80,   36,   80, 
AL, 03, 2004081006, 03, GFDT,  54, 182N,  806W,  66, 1005, XX,  50, NEQ,   56,   41,    0,    0, 
AL, 03, 2004081006, 03, GFDT,  54, 182N,  806W,  66, 1005, XX,  64, NEQ,   30,    0,    0,    0, 
AL, 03, 2004081006, 03, GFDT,  60, 190N,  817W,  68, 1003, XX,  34, NEQ,   88,   87,   47,   72, 
AL, 03, 2004081006, 03, GFDT,  60, 190N,  817W,  68, 1003, XX,  50, NEQ,   51,   49,    0,   42, 
AL, 03, 2004081006, 03, GFDT,  60, 190N,  817W,  68, 1003, XX,  64, NEQ,    0,   32,    0,    0, 
AL, 03, 2004081006, 03, GFDT,  66, 196N,  827W,  73, 1000, XX,  34, NEQ,   81,   76,   51,   80, 
AL, 03, 2004081006, 03, GFDT,  66, 196N,  827W,  73, 1000, XX,  50, NEQ,   52,   51,   33,   44, 
AL, 03, 2004081006, 03, GFDT,  66, 196N,  827W,  73, 1000, XX,  64, NEQ,   40,   37,    0,   33, 
AL, 03, 2004081006, 03, GFDT,  72, 202N,  835W,  81,  998, XX,  34, NEQ,  111,   79,   61,   73, 
AL, 03, 2004081006, 03, GFDT,  72, 202N,  835W,  81,  998, XX,  50, NEQ,   58,   53,   38,   49, 
AL, 03, 2004081006, 03, GFDT,  72, 202N,  835W,  81,  998, XX,  64, NEQ,   44,   34,    0,   32, 
AL, 03, 2004081006, 03, GFDT,  78, 210N,  844W,  88,  995, XX,  34, NEQ,  109,  122,   70,   76, 
AL, 03, 2004081006, 03, GFDT,  78, 210N,  844W,  88,  995, XX,  50, NEQ,   73,   66,   52,   54, 
AL, 03, 2004081006, 03, GFDT,  78, 210N,  844W,  88,  995, XX,  64, NEQ,   49,   48,   38,   42, 
AL, 03, 2004081006, 03, GFDT,  84, 216N,  848W,  89,  991, XX,  34, NEQ,   98,  114,   90,   84, 
AL, 03, 2004081006, 03, GFDT,  84, 216N,  848W,  89,  991, XX,  50, NEQ,   62,   64,   59,   58, 
AL, 03, 2004081006, 03, GFDT,  84, 216N,  848W,  89,  991, XX,  64, NEQ,   55,   54,   47,   44, 
AL, 03, 2004081006, 03, GFDT,  90, 226N,  851W,  94,  989, XX,  34, NEQ,   91,  110,   80,   85, 
AL, 03, 2004081006, 03, GFDT,  90, 226N,  851W,  94,  989, XX,  50, NEQ,   63,   53,   56,   62, 
AL, 03, 2004081006, 03, GFDT,  90, 226N,  851W,  94,  989, XX,  64, NEQ,   52,   46,   46,   46, 
AL, 03, 2004081006, 03, GFDT,  96, 234N,  855W,  90,  989, XX,  34, NEQ,  129,  111,   94,  109, 
AL, 03, 2004081006, 03, GFDT,  96, 234N,  855W,  90,  989, XX,  50, NEQ,   75,   74,   59,   69, 
AL, 03, 2004081006, 03, GFDT,  96, 234N,  855W,  90,  989, XX,  64, NEQ,   63,   58,   44,   52, 
AL, 03, 2004081006, 03, GFDT, 102, 245N,  858W,  98,  987, XX,  34, NEQ,  159,  146,   89,  105, 
AL, 03, 2004081006, 03, GFDT, 102, 245N,  858W,  98,  987, XX,  50, NEQ,   78,   77,   64,   67, 
AL, 03, 2004081006, 03, GFDT, 102, 245N,  858W,  98,  987, XX,  64, NEQ,   69,   56,   50,   54, 
AL, 03, 2004081006, 03, GFDT, 108, 255N,  859W,  96,  986, XX,  34, NEQ,  151,  139,   99,  110, 
AL, 03, 2004081006, 03, GFDT, 108, 255N,  859W,  96,  986, XX,  50, NEQ,   79,   76,   65,   69, 
AL, 03, 2004081006, 03, GFDT, 108, 255N,  859W,  96,  986, XX,  64, NEQ,   63,   60,   55,   55, 
AL, 03, 2004081006, 03, GFDT, 114, 265N,  857W,  92,  985, XX,  34, NEQ,  121,  128,   88,  169, 
AL, 03, 2004081006, 03, GFDT, 114, 265N,  857W,  92,  985, XX,  50, NEQ,   86,   77,   61,   81, 
AL, 03, 2004081006, 03, GFDT, 114, 265N,  857W,  92,  985, XX,  64, NEQ,   68,   56,   51,   62, 
AL, 03, 2004081006, 03, GFDT, 120, 276N,  856W,  93,  986, XX,  34, NEQ,  163,  145,  109,  160, 
AL, 03, 2004081006, 03, GFDT, 120, 276N,  856W,  93,  986, XX,  50, NEQ,   93,   94,   57,   84, 
AL, 03, 2004081006, 03, GFDT, 120, 276N,  856W,  93,  986, XX,  64, NEQ,   72,   75,   42,   53, 
AL, 03, 2004081006, 03, GFDT, 126, 291N,  852W, 100,  984, XX,  34, NEQ,  105,  162,  107,  122, 
AL, 03, 2004081006, 03, GFDT, 126, 291N,  852W, 100,  984, XX,  50, NEQ,   90,  107,   62,   75, 
AL, 03, 2004081006, 03, GFDT, 126, 291N,  852W, 100,  984, XX,  64, NEQ,   81,   79,   57,   51, 
AL, 03, 2004081006, 03, GFNI,   0, 127N,  653W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFNI,  12, 142N,  682W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI,   0, 127N,  653W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI,  12, 140N,  692W,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI,  24, 152N,  728W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI,  36, 163N,  761W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI,  48, 172N,  790W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI,  60, 180N,  816W,  59,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI,  72, 189N,  837W,  64,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI,  84, 199N,  855W,  71,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI,  96, 209N,  871W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI, 108, 218N,  887W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GFTI, 120, 225N,  905W,  75,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,   0, 127N,  656W,  48,  997,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,   6, 133N,  671W,  75,  998,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  12, 140N,  690W,  61,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  18, 145N,  709W,  68,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  24, 150N,  727W,  68,  998,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  30, 160N,  744W,  76,  997,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  36, 166N,  764W,  78,  993,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  42, 170N,  776W,  86,  987,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  48, 174N,  789W,  90,  980,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  54, 181N,  802W,  97,  979,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  60, 187N,  813W,  91,  981,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  66, 193N,  824W,  92,  979,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  72, 200N,  834W,  97,  977,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  78, 207N,  844W,  99,  972,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  84, 213N,  849W,  99,  967,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  90, 221N,  853W, 104,  965,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT,  96, 229N,  858W, 101,  966,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT, 102, 238N,  862W, 105,  965,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT, 108, 246N,  865W,  99,  966,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT, 114, 255N,  865W, 104,  968,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT, 120, 264N,  866W,  91,  972,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GNIT, 126, 275N,  867W,  99,  971,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA,   0, 127N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA,  12, 142N,  691W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA,  24, 152N,  729W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA,  36, 160N,  763W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA,  48, 167N,  791W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA,  60, 176N,  816W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA,  72, 187N,  838W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA,  84, 200N,  857W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA,  96, 214N,  875W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA, 108, 229N,  890W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNA, 120, 244N,  903W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS,   0, 127N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS,  12, 142N,  690W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS,  24, 152N,  728W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS,  36, 160N,  763W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS,  48, 167N,  793W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS,  60, 175N,  819W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS,  72, 185N,  842W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS,  84, 197N,  863W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS,  96, 209N,  883W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS, 108, 221N,  901W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, GUNS, 120, 231N,  919W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, LBAR,   0, 127N,  653W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, LBAR,  12, 138N,  689W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, LBAR,  24, 149N,  724W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, LBAR,  36, 158N,  756W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, LBAR,  48, 168N,  786W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, LBAR,  60, 177N,  812W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, LBAR,  72, 190N,  832W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, LBAR,  84, 210N,  848W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2004081006, 03, LBAR,  96, 232N,  854W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
